actor,paragraph,date
Arkitektorganisasjonene felles,"Ansvaret for mange av de konkrete valgene rundt arealpolitikk og samfunnsutvikling med konsekvenser for klima og miljø, ligger i dag hos kommunene. Målrettet kompetanseløft både hos kommunepolitikere og forvaltningen, sammen med tydelige rammer og forpliktelser til å se sammenhenger, er nødvendig, spesielt i mindre kommuner. Samtidig må plan- og byggeregelverket sette kompetansekrav til aktørene i det enkelte tiltak, og ved utarbeidelse av reguleringsplaner.",28.02.2024
Arkitektorganisasjonene felles,"Utdanningssystemet må derfor legge til rette for at det utdannes og etterutdannes tilstrekkelig antall kandidater med målrettet og helhetlig kompetanse innen planlegging og prosjektering av bygg, by- og stedsutvikling og landskap. Planlegger- og arkitektfagene vil være viktige bidragsytere til å visualisere og realisere et lavutslippssamfunn vi ikke enda kjenner, utvikle nye løsninger og kvalitetssikre grunnlag og beslutninger.",28.02.2024
Arkitektorganisasjonene felles,Rapporten omtaler klimaavtalen med EU. I tillegg vil det være et godt virkemiddel om Norge tydeligere knyttet seg til EUs initiativ med New European Bauhaus som et forpliktende verktøy for omstilling til et lavutslippssamfunn med sosiale og kulturelle kvaliteter.,28.02.2024
Arkitektorganisasjonene felles,"Byggenæringen har lenge vært preget av piloter og foregangsprosjekter. Disse har gitt verdifull kunnskap og erfaring, men det haster med å gå fra pilot til en ny hverdag. Her henger regelverket etter, i stedet for å gå foran. Det er derfor på tide å sette tydelige krav med forutsigbar tidshorisont for opptrapping, utformet slik at de kan justeres ettersom man høster erfaring og ny kunnskap og teknologi kommer til. Også større ikke-søknadspliktige endringer/ombygginger med tilhørende løst inventar bør underlegges krav om ombrukskartlegging, og inkluderes i klimaregnskapet.",28.02.2024
Arkitektorganisasjonene felles,"Det er behov for utvikling av metodikk for vekting av ulike tiltak, og forpliktende krav til naturregnskap og regnskap for helhetlig kvalitet. For ombruk og sirkulære verdikjeder må virkemiddelapparatet brukes aktivt for å fremme innovasjon, og det må utvikles insentiver, både økonomiske og i bygningsregelverket, slik at faktiske tiltak blir mindre avhengig av den den enkelte eiers vilje og økonomi.",28.02.2024
Arkitektorganisasjonene felles,Vennlig hilsen,28.02.2024
Arkitektorganisasjonene felles,"Arkitektbedriftene i Norge v/ Janeche Bull Borander, utviklingssjef",28.02.2024
Arkitektorganisasjonene felles,"Norske arkitekters landsforbund, v/ Adnan Harambasic, president",28.02.2024
Arkitektorganisasjonene felles,"Norske interiørarkitekters og møbeldesigneres landsforening v/ Mona Lise Lien, daglig leder",28.02.2024
Arkitektorganisasjonene felles,"Norske landskapsarkitekters forening, v/ Line Oma, generalsekretær",28.02.2024
Arkitektorganisasjonene felles,"Arkitektenes fagforbund, v/ Per Christian Opsahl, generalsekretær",28.02.2024
Arne Aasen,Høringssvar:,23.02.2024
Arne Aasen,1 Norge følger EU i veldig mye. Hvorfor ikke da ta med opptak i skog og myr i klimaregnskapet på lik linje med alle andre land vi ellers følger!,23.02.2024
Arne Aasen,Vi er da veldig seriøs og godt i gang med klimamål som kan oppfylles.,23.02.2024
Arne Aasen,2 Bygg utslippsfrie energianlegg i form av små og modulere kjernekraftverk. De kan være klar innen 2035 om viljen er der. Om ønskelig kan vi også samarbeide med Sverige om dette.,23.02.2024
Arne Aasen,3 Utsett unødvendig hasteelektrifiseringen av Melkøya og sokkelen. Dette vil koste unødvendig mye for Norge. Kan vurderes gjort når punkt 2 er klart.,23.02.2024
Arne Aasen,4 Ikke start opp havvind. Helt unødvendig når 1 og 2 er gjort!,23.02.2024
Arne Aasen,5 Stopp videre utbygging av vindturbinanlegg. Der er ingen CO2 gevinst om der foretas fra vogge til grav regnskap for denne type installasjon.,23.02.2024
Arne Aasen,"Da vil Norge være i mål raskt, og i alle fall til 2050!",23.02.2024
Arne Aasen,Arne Aasen,23.02.2024
Asker kommune,"Asker kommune viser til høring av Klimautvalgets NOU 2023: 25 Omstilling til lavutslipp – Veivalg for klimapolitikken mot 2050. Høringsuttalelsen er gitt på vegne av Asker kommune, og er enstemmig vedtatt i møte i formannskapet den 23. januar 2024.",24.01.2024
Asker kommune,"Asker kommune ønsker å berømme Klimautvalget 2050 med at de gjennom et grundig arbeid og en helhetlig tilnærming har produsert en rapport som vil bli svært viktig i samfunnsutviklingen framover. Utvalget har gjennomført en analyse av samtlige utslipp i det norske utslippsregnskapet og Asker kommune stiller seg bak deres konklusjon om at det er behov for en bredere, mer helhetlig, mer systematisk og mer langsiktig planlegging dersom vi skal få til omstillingen mot lavutslippssamfunnet i 2050.",24.01.2024
Asker kommune,"Asker kommune støtter utvalgets anbefaling om at all politikk må ta utgangspunkt i at Norge skal være et lavutslippssamfunn innen 2050. Dette premisset må ligge til grunn for alle beslutninger- også i de tilfeller der beslutningene kan gå på bekostning av andre samfunnsinteresser. Asker mener at de overordnede prinsippene (side 277 i rapporten) som er foreslått for å sikre at Norge skal være et lavutslippssamfunn i 2050 er nyttige for politiske valg som skal tas både på nasjonalt, regionalt og kommunalt nivå; 1) forutsigbarhet og styringseffektivitet 2) kostnadseffektivitet 3) langsiktighet 4) ressurs- og arealeffektivitet 5) nasjonal politikk for globale mål 6) rettferdighet 7) styre etter dit man vil.",24.01.2024
Asker kommune,"Utvalget skriver også at det ikke er mulig å nå klimamålet i 2050 uten at aktivitetsnivået endres. Transportbehovet må reduseres, forbruket av varer og energi må ned, og nedbyggingen av natur må reduseres kraftig. Dette er i tråd med ambisjonene til Asker, blant annet fra kommuneplanens samfunnsdel og temaplaner innenfor klima, natur og mobilitet. Asker kommune prøver gjennom en helhetlig arealplanlegging og diverse klimatiltak å legge til rette for at både de direkte og indirekte utslippene i kommunen går ned, men vi er samtidig avhengige av en målrettet statlig klimapolitikk for å lykkes med våre målsettinger. Vi ber derfor om at anbefalingene fra utvalget følges godt opp på et statlig nivå. Det er opp til politikere å ta de politiske valgene som fører til at vi når klimamålet, men klimapolitikken må understøttes av et beslutningssystem som er bedre tilpasset målet om en helhetlig omstilling til lavutslippssamfunnet. Alle tiltak, både på statlig, regionalt og kommunalt nivå bør vurderes på grunnlag av samlede virkninger på klimagassutslipp over tid.",24.01.2024
Asker kommune,"Omstillingen vil innebære vanskelige avveiinger om hvilke sektorer som kan stå for de små gjenværende utslippene i 2050, og få tilgang på begrensede ressurser som kraft, areal og kompetanse. Dette er et ansvar som også kommunene kjenner på. Dette perspektivet får ikke nok vekt når omstilling vurderes sektor for sektor. Valg tatt på et tidspunkt kan angi retningen for samfunnsutviklingen på en måte som påvirker hvilke valg som er tilgjengelige på et senere tidspunkt. Dette gjelder også for kommunene.",24.01.2024
Asker kommune,"Utvalget har gjort et godt og viktig grep ved å ta utgangspunkt i klimalovens mål om at Norge skal bli et lavutslippssamfunn innen 2050. Dette målet må også påvirke kommunenes prioriteringer framover. En av utvalgets hovedanbefalinger er at kommunene bør få et tydelig og lovfestet ansvar for å bidra i omstillingen til et lavutslippssamfunn. Dette er Asker kommune enig i. Dersom Norge ikke lykkes med omstilling i kommunene, vil ikke Norge nå målet om å bli et lavutslippssamfunn.",24.01.2024
Asker kommune,"Kommunene har en vesentlig rolle som samfunnsutvikler, myndighetsutøver, tjenesteleverandør, innkjøper, eier og drifter. I tillegg kan kommunen spille en viktig rolle som pådriver og initiativtaker. For at kommunene skal kunne bidra innenfor alle disse rollene, er vi avhengige av å ha de riktige virkemidlene. Det gir mening å gå gjennom lovverk for å styrke klimahensyn med tanke på 2050-målet, og utvalget har kommet med en rekke forslag som bør ses nærmere på. I dette høringsinnspillet kommer vi nærmere inn på flere av utvalgets forslag og anbefalinger, som vi mener er spesielt viktige for kommunens klimaarbeid.",24.01.2024
Asker kommune,"Asker kommune er glad for å se at rapporten legger vekt på sammenhengen mellom natur og klima. Dette er noe vi i kommunen også er svært opptatt av. Arealpolitikken må både begrense tap av natur og bidra til bevaring av naturens karbonlagre. Arealpolitikken er viktig for kommuner, i og med at kommunene har ansvar for å lage og vedta arealplaner etter plan- og bygningsloven. Bruk av arealer gir utslipp fra selve arealene, og legger strukturelle betingelser for samfunnets evne til å omstille seg til et lavutslippssamfunn. Dette er spesielt knyttet til transportstruktur, by- og tettstedsstruktur og næringsstruktur. Vi anerkjenner at kommunene har en viktig samfunnsrolle for å planlegge for en arealforvaltning som står seg i et lavutslippssamfunn, og trenger ressurser for å få dette til. Vi støtter utvalgets anbefaling om at staten bør sikre tilstrekkelige ressurser i kommunene innen klima og natur, slik at kommunene kan ta ansvaret som ligger i å planlegge for en fremtid med minimale utslipp og minimale naturinngrep. Vi ber spesielt om at klimasatsordningen styrkes, og vi ønsker også at plan- og bygningsloven styrkes etter anbefalingene fra utvalget, slik at den kan fungere som et verktøy i omstillingen til lavutslippssamfunnet.",24.01.2024
Asker kommune,"I utviklingen mot et lavutslippssamfunn vil det være behov for å ta i bruk arealer til eksempelvis strømforsyning og ladestasjoner. Siden arealer er og vil være en knapp ressurs må vi være svært forsiktige med hvordan vi bruker dem. Dette krever prioriteringer og avveininger som én kommune vanskelig kan gjøre alene. Asker ber om at det legges til rette for en helhetlig planlegging og prioritering av arealbruk på tvers av kommunegrensene, og at det legges til rette for et godt samarbeid mellom stat, region og kommuner knyttet til infrastruktur og arealbruk.",24.01.2024
Asker kommune,"Vi støtter utvalgets anbefaling om at nasjonale myndigheter setter klare rammer for kommunenes ansvar i arealpolitikken slik at nasjonale mål for klima og natur blir nådd. Vi støtter også at de nasjonale rammene for lokal arealpolitikk må legge til grunn at nedbyggingen av naturlige arealer skal begrenses vesentlig og at det tradisjonelle vernet for alle økosystemer, spesielt for hav, myr og skog bør økes betydelig. Det bør også gjøres en gjennomgang av om gjeldende lovgivning og virkemiddelbruk i skogbruket ivaretar hensynet til opptak og lagring av karbon, og naturmangfold, slik utvalget anbefaler.",24.01.2024
Asker kommune,"Å bli et lavutslippssamfunn samtidig som tapet av natur stanses, krever en strammere naturressurs- og arealpolitikk enn Norge fører i dag. Arealregnskap, planvask og mål om naturnøytralitet er eksempler fra utvalget som vi mener kan bidra til å begrense naturtap. Asker kommune er i gang med å utarbeide et arealregnskap og er også i oppstarten av et arbeid med å klimavaske arealplaner. Vi etterlyser imidlertid føringer, rammeverk og maler slik at slike grep kan gjøres på en helhetlig måte på tvers av kommuner.",24.01.2024
Asker kommune,"Asker er enige i utvalgets utgangspunkt om at all økonomisk aktivitet må skje innenfor planetens tålegrenser. Norsk økonomi er mindre sirkulær enn andre økonomier, vi har et høyt materielt fotavtrykk per innbygger sammenlignet med andre land, vi er ett av de europeiske landene med flest flyturer per person og høyest volum av avfall per person. Asker mener at det ikke kan være opptil hver enkelt nordmann å skulle løse dette alene. Det må tilrettelegges for høyere sirkularitet og et mer bærekraftig forbruk fra nasjonalt nivå. Det er fullt mulig å opprettholde et velferdssamfunn med en svakere materiell velstand enn Norge har vent seg til. Asker støtter utvalget i at politikken bør vektlegge velferd mer enn materiell velstand. Vi støtter også utvalgets mange forslag for økt sirkularitet i Norge. Vi mener i tillegg at det allerede i hovedanbefalingene i kapittel 1 bør lages en anbefaling som tydeligere og mer direkte gir uttrykk for at overforbruk er en av hovedgrunnene til at klimagassutslippene er for høye og at vi må slutte med alt unødvendig forbruk.",24.01.2024
Asker kommune,"Utvalgets prinsipp om at all politikk og alle beslutninger må ta utgangspunkt i at alle ressurser er knappe vil ha konsekvenser for kommunenes arbeid med ombruk og sirkularitet, og vil ha påvirkning på innkjøp, areal-, nærings- og energiplanlegging. Asker støtter utvalgets anbefaling om at det gjøres en bred utredning av virkemidler for en mer sirkulær økonomi. Asker kommune har selv erfart utfordringene rundt å få sirkulære forretningsmodeller til å gå rundt og ønsker blant annet at mva på brukte varer fjernes helt.",24.01.2024
Asker kommune,"Det bør etableres nasjonale beregninger og indikatorer over hvor sirkulær den norske økonomien er, som ser hen til EUs indikatorarbeid og som kan gi grunnlag for å sette nasjonale mål for hvor sirkulær økonomien skal være i 2050.",24.01.2024
Asker kommune,"Asker kommune har lenge prøvd å få en oversikt over kommunesamfunnets forbruksbaserte utslipp. Vi ber om at det gis en bestilling til Miljødirektoratet om å få på plass bakgrunnsdata og utarbeide et slikt utslippsregnskap, på samme måte som de leverer årlige data for direkte utslipp fra kommunene.",24.01.2024
Asker kommune,"Asker vil være med på å omstille Norge, og for å få dette til trenger vi at:",24.01.2024
Asker kommune,Rapporten har potensiale til å bli en viktig premissleverandør for samfunnsplanleggingen framover. Omstillingen til lavutslippssamfunnet handler om mer enn utslipp. Den innebærer en bred samfunnsomstilling som må starte nå. Norsk klimapolitikk må vektlegge varig omstilling til nullutslipp og tempoet i omstillingen må økes. Det er avgjørende at kommunene involveres og er aktive i denne prosessen.,24.01.2024
Askøy kommune,Askøy kommune slutter seg til utvalgets vurderinger og konklusjoner.,29.01.2024
Askøy kommune,"Departementet har fremlagt en god utredning om hva som kan gjøres for å bli et lavutslippssamfunn. Den skisserer at “Et tydelig politisk signal om omstilling vil gi større forutsigbarhet for alle aktører og legge til rette for en gradvis endring. For at et slikt signal skal være troverdig, må det følges opp med helhetlige politikkpakker og tilhørende virkemidler”, jf side 186 i kapittelet “Tempo og tid for en omstilling som haster”.",29.01.2024
Askøy kommune,"Askøy kommune gjør oppmerksom på at det må fremlegges verktøy som gir likebehandling i kommunene. Dersom kommunen vurderer alle tiltak i samsvar med sjekklisten som utvalget har lagt frem som et verktøy og for øvrig kun gjør beslutninger i samsvar med målet for 2050, kan dette føre til negative reaksjoner fra enkelte. Eksempelvis kan en kommune som ikke fører en restriktiv transport- eller utbyggingspolitikk få lokal fremgang på kort sikt på bekostning av andre kommuner. Motsatt kan det også ”straffe seg” for en kommune å ha og gjennomføre en politikk som samsvarer med klimautvalgets innspill til vegen mot lavutslippssamfunnet. Utvalget er også inne på dette, men Askøy kommune savner en tydeligere avklaring rundt hvordan man faktisk skal unngå dette.",29.01.2024
Askøy kommune,"Videre skriver utvalget i utredningen blant annet at «alle kommuner bør revidere kommuneplanens arealdel og vedtatte reguleringsplaner som er eldre enn fem år for å ta ut områder avsatt til ulike former for utbygging, men som ikke tar nødvendig hensyn til klima-og miljømålene. Tilsvarende bør vedtatte samferdselsprosjekter som enda ikke er gjennomført være gjenstand for en «prosjektvask», slik at nedbygging av karbonrike områder og verdifull natur begrenses vesentlig.» Dette forutsetter at den enkelte kommunen har vilje, kapasitet, ressurser og ser seg tjent med å gjennomføre et slikt svært omfattende prosjekt dette vil være. Askøy kommune stiller spørsmål ved realismen i dette, og i så fall, hvordan utvalget eller departementet ser for seg at kommuner med begrensede ressurser rent praktisk skal klare å gjennomføre dette, samt hva som vil være konsekvensen av å ikke gjennomføre eksempelvis nevnte planvask.",29.01.2024
Askøy kommune,"Både i presentasjonen av utredningen, i selve utredningen og i bilagene til NOU 2023: 25, er det vist til at det er et tydelig behov for å styrke fagmiljøene innen naturforvaltning og arealplanlegging. For at kommunene, som har det tyngste ansvaret for arealpolitikken som en vesentlig faktor inn i omstillingsprosessen, skal være i stand til å kunne gjøre informerte og riktige valg, så må kommunene også få nok ressurser til dette i form av særlig styrkning av bemanningen i fagetatene. En slik tilførsel av nødvendige ressurser for å løse utfordringene der hvor de faktisk eksisterer, er et viktig virkemiddel.Askøy kommune stiller seg derfor bak utvalgets anbefaling om at kommunene må gis ressurser til å levere på oppgaven, jf utredningen side 239.Askøy kommune vil videre påpeke at det er stor usikkerhet knyttet til hvordan økonomiske virkemidler for å nå lavutslippssamfunnet vil utvikle seg. Utvalget peker på ulike løsninger. Det blir i hovedsak vist til positive virkemidler der en belønnes for ønsket adferd. Men i en fremtidig situasjon så er det ingen garanti for at en ikke tar i bruk negative økonomiske sanksjoner, der kommunene får mindre tilskudd for negative beslutninger/konsekvenser ift lavutslippssamfunnet. Dersom for eksempel inntektssystemet i kommunene blir endret, kan det være risiko for at kommunens beslutninger som virker økonomisk rasjonelle, men med fremtidige endringer kan være svært ulønnsomme. Eksempel på en slik risiko kan være både å unngå teknologi eller tiltak nå, på grunn av anstrengt økonomi i dag, men som blir langt mer kostbare for kommunene i fremtiden.",29.01.2024
Askøy kommune,"Samtidig er det Askøy kommune sin erfaring i mange saker, at anvendelsen av prinsippet om at forurenser betaler, jf eksempelvis utvalget i kapittel 15 om karbonprising, har begrenset praktisk effekt.",29.01.2024
Askøy kommune,"I kapittel 13, om utvinning av metaller og mineraler, vises det til at “for å unngå at dette fører til tap av natur og andre uønskede miljøkonsekvenser må regelverket være i forkant av utviklingen”. Askøy kommune er enig i dette, men det er viktig at regjeringen og Stortinget går foran med effektive og tydelige virkemidler og politikk for at kommunene på best mulig måte skal kunne følge opp målene i NOU 2023:25.",29.01.2024
Askøy kommune,"Det er også verdt å nevne at det bør være en selvfølge at barn og unge også får en plass ved bordet og både får reell anledning til å medvirke, og også erfare at det nytter å engasjere seg, når viktige beslutninger tas som påvirker deres fremtid, jf. utredningen side 67 med henvisning til rapporten fra Klimautvalget Ung.",29.01.2024
Bergen INP,"1. Bergen INP mener at skogen må regnes med i CO2-regnskapet, slik som i EU.",23.02.2024
Bergen INP,"Norske skoger tar opp 47 prosent av det samlede karbonutslippet, ifølge SSB.",23.02.2024
Bergen INP,"Norske skoger hadde et opptak av CO2-ekvivalenter på 23,3 millioner tonn i 2019, viser tall fra Miljødirektoratet. Til sammenligning ble det i 2020 i alt sluppet ut 49,3 millioner tonn CO2-ekvivalentar i Norge, viser statistikken «Utslipp til luft». De siste 30 årene har karbonlagring i skog økt med 43 prosent i Norge. Inkludert norskekystens tareskog er vi da allerede klimanøytrale i forhold til 2050-målet.",23.02.2024
Bergen INP,Klimautvalget skriver: «For Norge ville det å inkludere hele opptaket fra skog- og arealbruk i dagens 2050-mål innebære en vesentlig svekkelse i ambisjonsnivå for utslippsreduksjoner.»,23.02.2024
Bergen INP,Begrunnelsen for å ikke inkludere skogen har altså med ambisjonsnivået å gjøre.,23.02.2024
Bergen INP,"Det mener vi er et merkelig argument, særlig når man tar med at utslippskutt blir dyrere jo renere energimiksen i landet er.",23.02.2024
Bergen INP,Prisen for å ha et høyt ambisjonsnivå er altså veldig høy.,23.02.2024
Bergen INP,"Og merk altså at hvis Norge hadde gjort som EU og tatt med skogen i CO2-regnskapet, hadde vi allerede vært klimanøytrale i forhold til 2050-målet, dvs. at vi allerede ER et lavutslippssamfunn pr. i dag.",23.02.2024
Bergen INP,"2. Det blir feil å peke på Norges manglende utslippskutt etter 1990 i forhold til land som på det tidspunktet hadde mye kullkraft i energimiksen sin, og som fortsatt har det. Norge har verdens nest reneste energimiks etter Island.",23.02.2024
Bergen INP,3. To mye benyttede uttrykk i politikken er «kost-nytte» og «samfunnsøkonomisk forsvarlig.»,23.02.2024
Bergen INP,"Dagens satsing på og prioritering av klimatiltak, kommer ikke inn under noen av disse begrepene, som er helt fraværende i klimasaken.",23.02.2024
Bergen INP,"Det finnes ikke gode grunner for å bruke de summene vi pr. dags dato bruker for å redusere små utslipp til null. Utslippskutt må foretas der det monner mest og man får mye for pengene, noe som henger bedre sammen med disse begrepene.",23.02.2024
Bergen INP,4. Manglende økonomiske og samfunnsmessige konsekvensanalyser.,23.02.2024
Bergen INP,Utvalget kommer med mange forslag for å oppfylle klimamålene i perioden frem mot 2050.,23.02.2024
Bergen INP,"Disse forslagene ville ført til store endringer i samfunnet vårt, med svekket økonomi og merkbart lavere levestandard. Men til tross for det, kommer ikke utvalget med noen økonomiske eller samfunnsmessige konsekvensanalyser av tiltakene, med henvisning til at det ikke er deres mandat.",23.02.2024
Bergen INP,"Bergen INP mener at det burde ha vært med i rapporten, fordi anbefalingene til utvalget får så drastiske konsekvenser.",23.02.2024
Bergen INP,5. En av anbefalingene som blir presentert i rapporten er å fase ut petroleumsvirksomheten i Norge med mål om å «ligne mer på vestlige økonomier uten olje- og gassresurser».,23.02.2024
Bergen INP,"Dette vil få en dramatisk effekt på økonomien. Ja, rapporten mangler fullstendig økonomiske og samfunnsmessige konsekvensanalyser, og utvalget bare viser til at det ikke er deres mandat. Det å peke på en rekke tiltak som får store konsekvenser, og samtidig utelate konsekvensanalyser, holder ikke. Her er iveren etter å bli et lavutslippssamfunn tydelig, koste hva det koste vil, bokstavelig talt.",23.02.2024
Bergen INP,I tillegg sikrer petroleumsvirksomheten vår EU renere energi enn hva de ellers ville ha hatt. Vi erstatter brunt kull med renere norsk gass. Vi er faktisk EUs største leverandør av utslippskutt.,23.02.2024
Bergen INP,"Om norsk gass skulle blitt erstattet av kull, ville EUs utslipp ha økt med 330 millioner tonn CO2 pr. år, som er 12% av EUs utslipp, med en kvoteverdi på godt over 300 milliarder kroner, uten å ta oss betalt.",23.02.2024
Bergen INP,"Vi er et stabilt demokrati. I tillegg til å bidra til utslippskutt, er vi også en trygg gassleverandør for EU.",23.02.2024
Bergen INP,"Reduserer vi letevirksomheten vår, så reduserer vi også muligheten for eksport.",23.02.2024
Bergen INP,"Norge har i tillegg en av verdens reneste petroleumsvirksomheter med minimalt med fakling, som, hvis den hadde forsvunnet, hadde blitt erstattet med mindre rene virksomheter.",23.02.2024
Bergen INP,"Og vi må huske på at petroleumsvirksomheten er motoren i den norske økonomien. Den sysselsetter mange, og sørger for enorme inntekter til statskassen, som vi rett og slett ikke har en erstatning for. Dette vil få enorme konsekvenser for samfunnet, men det blir det altså sett helt bort fra. Det er bekymringsfullt.",23.02.2024
Bergen INP,"Det er økonomisk ikke tilrådelig å legge opp til å avvikle petroleumsvirksomheten vår, som Klimautvalget går inn for. Og etterspørselen etter olje og gass er ikke redusert på verdensbasis, og ligger heller ikke an til å bli det i uoverskuelig fremtid. Av all energibruk i verden, utgjør fossil energi 80 %. Det Internasjonale Energibyrået (IEA) sier at til tross for ambisiøse mål om utslippskutt, vil verdens oljeetterspørsel frem mot 2040 øke med 12 %, og at verden vil trenge 70 millioner fat olje pr. dag i 2040. Vi må også huske på at olje er mye mer enn bare til energi. Det blir brukt til asfalt, plast, til produksjon av byggematerialer, klær osv.",23.02.2024
Bergen INP,Og hva skal vi da erstatte verdens reneste olje med?,23.02.2024
Bergen INP,"Å foreslå å fase ut olje- og petroleumsvirksomheten, som Klimautvalget gjør, er etter Bergen INPs mening uklokt og inkonsekvent.",23.02.2024
Bergen INP,Virksomheten bør i stedet utvikles.,23.02.2024
Bergen INP,"6. Det er også viktig å se Norge i en global sammenheng. Norges samlede utslipp er 50 millioner tonn CO2 pr. år. Det er forsvinnende lite, spesielt sammenlignet med Kina, som nå har passert Norge i utslipp pr. person med Kinas 8 mot Norges 7,5 tonn CO2 pr. innbygger pr. år. Til saman blir det hele 10 milliarder tonn CO2 pr. år, og Kina skal slippe ut enda mer i årene som kommer, i henhold til Parisavtalen, der de har meldt inn at dei skal øke sine utslipp med 450 % frem til 2030. Allerede per i dag står Kina alene for 30% av verdens beregnede utslipp (FN).",23.02.2024
Bergen INP,"Uansett hva vi gjør her i landet, vil det få null effekt globalt, noe som gjør at de dyre tiltakene ikke kan forsvares. Klimakutt i allerede rene Norge, er veldig dyrt, for jo renere miksen er, jo dyrere blir kuttene.",23.02.2024
Bergen INP,"7. Elektrifisering er både dyrt og unødvendig, og ren symbolpolitikk.",23.02.2024
Bergen INP,"Energi som vi trenger til andre ting blir sløst vekk til å elektrifisere bil- og båttrafikk, samt sokkelen. Et konkret eksempel er elektrifiseringa av gassanlegget på Melkøya, som vil støvsuge Finnmark for kraft og føre til at ny industri får nei av Statnett til å etablere seg.",23.02.2024
Bergen INP,"Et annet eksempel er elektrifiseringa av Johan Sverdrup-feltet, som bidrar til kraftmangel på Sør-Vestlandet, og nye virksomheter r får nei til å etablere seg også her.",23.02.2024
Bergen INP,"Gassen som vi selv kunne brukt til å drive plattformene med, blir i stedet eksportert og brent i andre land. Det ser fint ut i klimaregnskapet, men det er bare på papiret. Moder Jord bryr seg ikke om hvor gassen blir brent. Og verdifull strøm som vi har bruk for på land, blir i stedet sendt ut til plattformene.",23.02.2024
Bergen INP,Rent beredskapsmessig blir også samfunnet mer sårbart når alt er avhengig av elektrisitet.,23.02.2024
Bergen INP,"DSB sin nye anbefaling er å klare seg inntil 7 dager uten strøm. Med hus som ikke har andre energikilder enn elektrisitet, blir det f.eks. vanskelig å sikre oppvarming. Og elektriske biler går jo også tom for strøm. Uten mulighet for lading blir de da stående.",23.02.2024
Bergen INP,Elektrifisering av brøyting og annet vil kreve store investeringer i materiell og ladeinfrastruktur.,23.02.2024
Bergen INP,Penger som f.eks. kunne blitt brukt til å vedlikeholde veinettet. Bare i Vestland er etterslepet på vedlikehold av vei på 16 milliarder. I stedet blir pengene slust inn i klimatiltak som ikke monner.,23.02.2024
Bergen INP,8.Vindkraft er ikke løsningen.,23.02.2024
Bergen INP,Det er viktig å huske på at vindkraft IKKE er utslippsfritt. Det er det ingen ting som er.,23.02.2024
Bergen INP,"Finske forskere ved LUT Universitet, et ledende universitet innen forskning på klimatiltak og bærekraft, har funnet ut at 90% av CO2-innsparingen til vindturbiner på land gjennom driftsperioden, beregnet til 25 år, forsvinner bare ved utvinning og foredling av de sjeldne jordmetallene. Og da har de ikke regnet på CO2-utslipp knyttet til utbygging, drift, riving og avfallshåndtering. Det kommer i tillegg.",23.02.2024
Bergen INP,"I tillegg er vindkraft svært arealkrevende, og reduserer naturens evne til å binde CO2, spesielt der de er anlagt i myrområder. Når man så legger til at det er forurensende, med både fare for lekkasje av hydraulikkolje og avskalling av belegget på vingene, som bl.a. inneholder giften bisfenol A, ser man tydelig at klima trumfer miljø og natur.",23.02.2024
Bergen INP,"s. 81 i rapporten blir det lagt til grunn en forventning om at prisen på flytende havvind vil bli redusert fra 117 øre pr. kWh i 2021 til 68 øre pr. kWh i 2030. Dette anslaget er altfor lavt. F.eks. har enorme økninger i kostnader veltet økonomien i Equinors gigantiske havvind-prosjekt i USA, og Equinor og samarbeidspartner British Petroleum ber om en subsidie på 2 kr pr. kWh for å gå videre med satsinga. Det er jo milevidt unna både 117 øre og 68 øre.",23.02.2024
Bergen INP,9. Sosioøkonomiske forskjeller vil øke.,23.02.2024
Bergen INP,"EUs nye bygningsenergidirektiv, «Energy Performance of Buildings Directive», omhandler energieffektivisering av boliger med mål om å bli et nullutslippssamfunn innen 2050. Da skal alle boliger ha energiklasse A.",23.02.2024
Bergen INP,"Det er ikke usannsynlig at det vil koste mellom en halv og halvannen million kroner å oppgradere en bolig, og denne regningen ender hos boligeieren. For folk som har lite å rutte med, kan det ende med at de må selje boligen, da de ikke har råd til å gjøre denne oppgraderingen.",23.02.2024
Bergen INP,"Utvalget skriver også at lave energipriser ikke skal være et hovedmål for energipolitikken, men at prisene i stedet må reflektere samfunnet sine kostnader ved å skaffe ny kraft til veie.",23.02.2024
Bergen INP,"Til tross for at utvalget sier at «høye kraftpriser kan ramme enkelte husholdninger hardt», så fraråder utvalget «å gjøre lave kraftpriser til et hovedmål i energipolitikken».",23.02.2024
Bergen INP,"Disse føringene om at klimahensyn skal gå foran vil gå ut over norsk næring og industri, og effekten av høye kraftpriser vil være negativt for bedrifter så vel som privatpersoner, og vil føre til at de sosioøkonomiske forskjellene vil øke.",23.02.2024
Bergen kommune,Vedlagt følger Bergen kommunes høringsuttalelse som pdf.,02.02.2024
Besteforeldrenes klimaaksjon,KLIMAUTVALGETS HOVEDANBEFALINGER,29.01.2024
Besteforeldrenes klimaaksjon,BESTEFORELDRENES KLIMAAKSJON (BKA),29.01.2024
Besteforeldrenes klimaaksjon,KOMMENTARER,29.01.2024
Besteforeldrenes klimaaksjon,Utvalget mener at...,29.01.2024
Besteforeldrenes klimaaksjon,... og foreslår derfor at:,29.01.2024
Besteforeldrenes klimaaksjon,,29.01.2024
Besteforeldrenes klimaaksjon,1,29.01.2024
